id,countryId,mainSiteId,type,typeEn,name,nameEn,municipality,municipalityEn,region,regionEn,postCode,addressNomenclature,x,y,servingDays,servingOfficeId,servingHubOfficeId
642202552,642,0,s.,s.,1 DECEMBRIE,1 DECEMBRIE,COM. 1 DECEMBRIE,COM. 1 DECEMBRIE,ILFOV,ILFOV,077005,1,26.060031,44.288061,1111110,959,959
642262318,642,0,s.,s.,1 DECEMBRIE,1 DECEMBRIE,COM. BANCA,COM. BANCA,VASLUI,VASLUI,737026,0,27.809418,46.359791,0101000,911,904
642160669,642,0,s.,s.,2 MAI,2 MAI,COM. LIMANU,COM. LIMANU,CONSTANTA,CONSTANTA,907161,0,28.575294,43.786635,1111110,960,926
642154680,642,0,s.,s.,23 AUGUST,23 AUGUST,COM. ZAVOI,COM. ZAVOI,CARAS-SEVERIN,CARAS-SEVERIN,327436,0,22.396515,45.523393,1111110,928,934
642160605,642,0,s.,s.,23 AUGUST,23 AUGUST,COM. 23 AUGUST,COM. 23 AUGUST,CONSTANTA,CONSTANTA,907005,0,28.583639,43.918723,1111110,960,926
642212735,642,0,s.,s.,23 AUGUST,23 AUGUST,COM. MALOVAT,COM. MALOVAT,MEHEDINTI,MEHEDINTI,227316,0,22.762506,44.716151,1111110,938,914
642999999,642,0,,,<<< N O T   D E F I N E D >>>,<<< N O T   D E F I N E D >>>,-,-,-,-,,2,0.0,0.0,1111110,2,2
642127089,642,0,s.,s.,ABRAM,ABRAM,COM. ABRAM,COM. ABRAM,BIHOR,BIHOR,417005,0,22.379994,47.316792,1111100,921,921
642127178,642,0,s.,s.,ABRAMUT,ABRAMUT,COM. ABRAMUT,COM. ABRAMUT,BIHOR,BIHOR,417015,0,22.254395,47.322958,1111100,921,921
642101160,642,0,or.,or.,ABRUD,ABRUD,OR. ABRUD,OR. ABRUD,ALBA,ALBA,515100,0,23.065029,46.274675,1111110,902,901
642160909,642,0,s.,s.,ABRUD,ABRUD,COM. ADAMCLISI,COM. ADAMCLISI,CONSTANTA,CONSTANTA,907011,0,27.978891,44.145523,0100100,913,913
642101179,642,0,s.,s.,ABRUD-SAT,ABRUD-SAT,OR. ABRUD,OR. ABRUD,ALBA,ALBA,515101,0,23.061093,46.283967,1111110,902,901
642189446,642,0,s.,s.,ABUCEA,ABUCEA,COM. DOBRA,COM. DOBRA,HUNEDOARA,HUNEDOARA,337216,0,22.540973,45.905754,1111100,915,901
642217060,642,0,s.,s.,ABUD,ABUD,COM. GHINDARI,COM. GHINDARI,MURES,MURES,547266,0,24.916361,46.525105,0101000,933,901
642218227,642,0,s.,s.,ABUS,ABUS,COM. MICA,COM. MICA,MURES,MURES,547401,0,24.383033,46.357585,1111110,932,901
642236722,642,0,s.,s.,ACAS,ACAS,COM. ACAS,COM. ACAS,SATU MARE,SATU MARE,447005,0,22.784336,47.539057,1111100,929,901
642214989,642,0,s.,s.,ACATARI,ACATARI,COM. ACATARI,COM. ACATARI,MURES,MURES,547005,0,24.633858,46.479546,1111110,933,901
642102595,642,0,s.,s.,ACHIMETESTI,ACHIMETESTI,COM. AVRAM IANCU,COM. AVRAM IANCU,ALBA,ALBA,517066,0,22.803892,46.384842,0010000,902,901
642245514,642,0,s.,s.,ACILIU,ACILIU,OR. SALISTE,OR. SALISTE,SIBIU,SIBIU,557226,0,23.875602,45.83066,1001000,901,901
642238636,642,0,s.,s.,ACIUA,ACIUA,COM. POMI,COM. POMI,SATU MARE,SATU MARE,447256,0,23.363901,47.681411,1111100,929,901
642111780,642,0,s.,s.,ACIUTA,ACIUTA,COM. PLESCUTA,COM. PLESCUTA,ARAD,ARAD,317261,0,22.451404,46.289168,1111100,903,903
642103413,642,0,s.,s.,ACMARIU,ACMARIU,COM. BLANDIANA,COM. BLANDIANA,ALBA,ALBA,517161,0,23.362486,45.965968,1111100,902,901
642142209,642,0,s.,s.,ACRIS,ACRIS,COM. VAMA BUZAULUI,COM. VAMA BUZAULUI,BRASOV,BRASOV,507246,0,25.992467,45.636729,1011000,930,907
642241045,642,0,s.,s.,ADALIN,ADALIN,COM. DRAGU,COM. DRAGU,SALAJ,SALAJ,457131,0,23.43763,47.013027,1010100,947,901
642176193,642,0,s.,s.,ADAM,ADAM,COM. DRAGUSENI,COM. DRAGUSENI,GALATI,GALATI,807116,0,27.732957,46.028684,1001000,956,908
642160892,642,0,s.,s.,ADAMCLISI,ADAMCLISI,COM. ADAMCLISI,COM. ADAMCLISI,CONSTANTA,CONSTANTA,907010,0,27.954654,44.083439,1111100,913,913
642215085,642,0,s.,s.,ADAMUS,ADAMUS,COM. ADAMUS,COM. ADAMUS,MURES,MURES,547015,0,24.236176,46.304211,1111110,932,901
642167611,642,0,s.,s.,ADANCA,ADANCA,COM. GURA OCNITEI,COM. GURA OCNITEI,DAMBOVITA,DAMBOVITA,137241,0,25.609887,44.922424,1111110,944,926
642172695,642,0,s.,s.,ADANCATA,ADANCATA,COM. GOIESTI,COM. GOIESTI,DOLJ,DOLJ,207311,0,23.740133,44.482335,1111110,914,914
642200763,642,0,s.,s.,ADANCATA,ADANCATA,COM. ADANCATA,COM. ADANCATA,IALOMITA,IALOMITA,927005,0,26.43473,44.769006,1111110,926,926
642246806,642,0,s.,s.,ADANCATA,ADANCATA,COM. ADANCATA,COM. ADANCATA,SUCEAVA,SUCEAVA,727005,0,26.295103,47.735122,1111100,931,931
642136220,642,0,s.,s.,ADASENI,ADASENI,COM. ADASENI,COM. ADASENI,BOTOSANI,BOTOSANI,717016,0,26.937888,48.069198,1001000,953,904
642112073,642,0,s.,s.,ADEA,ADEA,COM. SINTEA MARE,COM. SINTEA MARE,ARAD,ARAD,317301,0,21.58097,46.555518,1111110,903,903
642274879,642,0,or.,or.,ADJUD,ADJUD,MUN. ADJUD,MUN. ADJUD,VRANCEA,VRANCEA,625100,0,27.181047,46.100512,1111110,916,908
642224652,642,0,s.,s.,ADJUDENI,ADJUDENI,COM. TAMASENI,COM. TAMASENI,NEAMT,NEAMT,617466,0,26.949027,47.014085,1111110,904,904
642274897,642,0,s.,s.,ADJUDU VECHI,ADJUDU VECHI,MUN. ADJUD,MUN. ADJUD,VRANCEA,VRANCEA,625101,0,27.188763,46.13487,1111110,916,908
642131583,642,0,s.,s.,ADONI,ADONI,COM. TARCEA,COM. TARCEA,BIHOR,BIHOR,417571,0,22.175819,47.432389,1111100,921,921
642217337,642,0,s.,s.,ADRIAN,ADRIAN,COM. GURGHIU,COM. GURGHIU,MURES,MURES,547296,0,24.833242,46.782092,1111110,948,901
642238057,642,0,s.,s.,ADRIAN,ADRIAN,OR. LIVADA,OR. LIVADA,SATU MARE,SATU MARE,447181,0,23.127155,47.903691,1111100,929,901
642216885,642,0,s.,s.,ADRIANU MARE,ADRIANU MARE,COM. GALESTI,COM. GALESTI,MURES,MURES,547246,0,24.803244,46.493573,1111100,933,901
642216894,642,0,s.,s.,ADRIANU MIC,ADRIANU MIC,COM. GALESTI,COM. GALESTI,MURES,MURES,547247,0,24.790514,46.500821,1111100,933,901
642118180,642,0,s.,s.,ADUNATI,ADUNATI,COM. RACA,COM. RACA,ARGES,ARGES,117591,0,25.029325,44.451971,1111100,923,923
642231906,642,0,s.,s.,ADUNATI,ADUNATI,COM. ADUNATI,COM. ADUNATI,PRAHOVA,PRAHOVA,107005,0,25.599326,45.183557,1111100,958,926
642210599,642,0,s.,s.,ADUNATII TEIULUI,ADUNATII TEIULUI,COM. TAMNA,COM. TAMNA,MEHEDINTI,MEHEDINTI,227471,0,23.050621,44.519995,1111100,938,914
642200790,642,0,s.,s.,ADUNATII-COPACENI,ADUNATII-COPACENI,COM. ADUNATII-COPACENI,COM. ADUNATII-COPACENI,GIURGIU,GIURGIU,087005,0,26.045189,44.251572,1111100,939,926
642237318,642,0,s.,s.,ADY ENDRE,ADY ENDRE,COM. CAUAS,COM. CAUAS,SATU MARE,SATU MARE,447086,0,22.616572,47.581718,1111100,929,901
642269707,642,0,s.,s.,AFANATA,AFANATA,COM. FARTATESTI,COM. FARTATESTI,VALCEA,VALCEA,247166,0,23.97645,44.70465,1111100,927,901
642114478,642,0,s.,s.,AFRIMESTI,AFRIMESTI,COM. BARLA,COM. BARLA,ARGES,ARGES,117091,0,24.765754,44.47973,1111100,923,923
642170539,642,0,s.,s.,AFUMATI,AFUMATI,COM. AFUMATI,COM. AFUMATI,DOLJ,DOLJ,207005,0,23.482938,44.002297,1111110,914,914
642200843,642,0,s.,s.,AFUMATI,AFUMATI,COM. AFUMATI,COM. AFUMATI,ILFOV,ILFOV,077010,1,26.249642,44.525471,1111110,926,926
642227439,642,0,s.,s.,AFUMATI,AFUMATI,COM. LELEASCA,COM. LELEASCA,OLT,OLT,237241,0,24.45379,44.769487,1111100,941,914
642151154,642,0,s.,s.,AGADICI,AGADICI,OR. ORAVITA,OR. ORAVITA,CARAS-SEVERIN,CARAS-SEVERIN,325601,0,21.695539,45.108992,0100100,928,934
642135777,642,0,s.,s.,AGAFTON,AGAFTON,COM. CURTESTI,COM. CURTESTI,BOTOSANI,BOTOSANI,717111,0,26.598197,47.708518,1111100,953,904
642221117,642,0,s.,s.,AGAPIA,AGAPIA,COM. AGAPIA,COM. AGAPIA,NEAMT,NEAMT,617010,0,26.285718,47.173559,1111110,922,904
642156586,642,0,s.,s.,AGARBICIU,AGARBICIU,COM. CAPUSU MARE,COM. CAPUSU MARE,CLUJ,CLUJ,407146,0,23.282688,46.771694,1010100,909,909
642244134,642,0,s.,s.,AGARBICIU,AGARBICIU,COM. AXENTE SEVER,COM. AXENTE SEVER,SIBIU,SIBIU,557026,0,24.191297,46.067983,1111110,932,901
642224956,642,0,s.,s.,AGARCIA,AGARCIA,COM. ALEXANDRU CEL BUN,COM. ALEXANDRU CEL BUN,NEAMT,NEAMT,617506,0,26.295231,46.926531,1111100,922,904
642121016,642,0,s.,s.,AGAS,AGAS,COM. AGAS,COM. AGAS,BACAU,BACAU,607005,0,26.227059,46.481985,1111100,904,904
642143135,642,0,s.,s.,AGAUA,AGAUA,COM. FRECATEI,COM. FRECATEI,BRAILA,BRAILA,817046,0,28.072941,44.832028,1000000,906,908
642242097,642,0,s.,s.,AGHIRES,AGHIRES,COM. MESESENII DE JOS,COM. MESESENII DE JOS,SALAJ,SALAJ,457246,0,23.017636,47.16164,1111100,947,901
642155482,642,0,s.,s.,AGHIRESU,AGHIRESU,COM. AGHIRESU,COM. AGHIRESU,CLUJ,CLUJ,407005,0,23.237731,46.872093,1111100,909,909
642155491,642,0,s.,s.,AGHIRESU-FABRICI,AGHIRESU-FABRICI,COM. AGHIRESU,COM. AGHIRESU,CLUJ,CLUJ,407010,0,23.270057,46.866878,1111110,909,909
642163269,642,0,s.,s.,AGIGEA,AGIGEA,COM. AGIGEA,COM. AGIGEA,CONSTANTA,CONSTANTA,907015,0,28.610421,44.091197,1111110,913,913
642261507,642,0,s.,s.,AGIGHIOL,AGIGHIOL,COM. VALEA NUCARILOR,COM. VALEA NUCARILOR,TULCEA,TULCEA,827236,0,28.880102,45.032676,1111100,945,926
642243691,642,0,or.,or.,AGNITA,AGNITA,OR. AGNITA,OR. AGNITA,SIBIU,SIBIU,555100,0,24.623372,45.974658,1111110,932,901
642135170,642,0,s.,s.,AGRIES,AGRIES,COM. TARLISUA,COM. TARLISUA,BISTRITA-NASAUD,BISTRITA-NASAUD,427331,0,24.133203,47.400205,1111100,912,909
642135189,642,0,s.,s.,AGRIESEL,AGRIESEL,COM. TARLISUA,COM. TARLISUA,BISTRITA-NASAUD,BISTRITA-NASAUD,427332,0,24.093874,47.400521,1010100,912,909
642239946,642,0,s.,s.,AGRIJ,AGRIJ,COM. AGRIJ,COM. AGRIJ,SALAJ,SALAJ,457005,0,23.101047,47.067116,0101000,947,901
642158026,642,0,s.,s.,AGRIS,AGRIS,COM. IARA,COM. IARA,CLUJ,CLUJ,407316,0,23.51908,46.593507,0101000,940,909
642237201,642,0,s.,s.,AGRIS,AGRIS,COM. AGRIS,COM. AGRIS,SATU MARE,SATU MARE,447066,0,23.003403,47.88075,1111100,929,901
642215655,642,0,s.,s.,AGRISTEU,AGRISTEU,COM. BALAUSERI,COM. BALAUSERI,MURES,MURES,547101,0,24.683796,46.391728,1111100,949,901
642134798,642,0,s.,s.,AGRISU DE JOS,AGRISU DE JOS,COM. SIEU-ODORHEI,COM. SIEU-ODORHEI,BISTRITA-NASAUD,BISTRITA-NASAUD,427306,0,24.237612,47.157028,1111100,912,909
642134805,642,0,s.,s.,AGRISU DE SUS,AGRISU DE SUS,COM. SIEU-ODORHEI,COM. SIEU-ODORHEI,BISTRITA-NASAUD,BISTRITA-NASAUD,427307,0,24.229823,47.151057,1111100,912,909
642112527,642,0,s.,s.,AGRISU MARE,AGRISU MARE,COM. TARNOVA,COM. TARNOVA,ARAD,ARAD,317365,0,21.755622,46.271814,1111100,903,903
642111254,642,0,s.,s.,AGRISU MIC,AGRISU MIC,COM. HASMAS,COM. HASMAS,ARAD,ARAD,317186,0,22.054823,46.527837,1111100,903,903
642163786,642,0,s.,s.,AITA MARE,AITA MARE,COM. AITA MARE,COM. AITA MARE,COVASNA,COVASNA,527005,0,25.563793,45.968067,1010100,930,907
642163795,642,0,s.,s.,AITA MEDIE,AITA MEDIE,COM. AITA MARE,COM. AITA MARE,COVASNA,COVASNA,527006,0,25.607086,45.977566,0000100,930,907
642163820,642,0,s.,s.,AITA SEACA,AITA SEACA,COM. BATANI,COM. BATANI,COVASNA,COVASNA,527016,0,25.689986,46.038136,0010000,930,907
642155605,642,0,s.,s.,AITON,AITON,COM. AITON,COM. AITON,CLUJ,CLUJ,407025,0,23.743231,46.684227,1111110,940,909
642101222,642,0,or.,or.,AIUD,AIUD,MUN. AIUD,MUN. AIUD,ALBA,ALBA,515200,0,23.71885,46.310841,1111110,902,901
642101231,642,0,s.,s.,AIUDUL DE SUS,AIUDUL DE SUS,MUN. AIUD,MUN. AIUD,ALBA,ALBA,515201,0,23.684365,46.321908,1111110,902,901
642244811,642,0,s.,s.,ALAMOR,ALAMOR,COM. LOAMNES,COM. LOAMNES,SIBIU,SIBIU,557121,0,24.001038,45.928101,1111100,901,901
642137798,642,0,s.,s.,ALBA,ALBA,COM. HUDESTI,COM. HUDESTI,BOTOSANI,BOTOSANI,717211,0,26.477518,48.157857,0101000,953,904
642260582,642,0,s.,s.,ALBA,ALBA,COM. IZVOARELE,COM. IZVOARELE,TULCEA,TULCEA,827106,0,28.518586,45.06405,1000000,945,926
642101026,642,0,or.,or.,ALBA IULIA,ALBA IULIA,MUN. ALBA IULIA,MUN. ALBA IULIA,ALBA,ALBA,510002,1,23.57044,46.068738,1111100,902,901
642102149,642,0,s.,s.,ALBAC,ALBAC,COM. ALBAC,COM. ALBAC,ALBA,ALBA,517005,0,22.964985,46.447786,1111100,902,901
642121472,642,0,s.,s.,ALBELE,ALBELE,COM. BARSANESTI,COM. BARSANESTI,BACAU,BACAU,607036,0,26.67338,46.364867,1111100,937,904
642178481,642,0,s.,s.,ALBENI,ALBENI,COM. ALBENI,COM. ALBENI,GORJ,GORJ,217005,0,23.60426,45.029247,1111100,943,914
642254086,642,0,s.,s.,ALBENI,ALBENI,COM. SCURTU MARE,COM. SCURTU MARE,TELEORMAN,TELEORMAN,147321,0,25.258936,44.39829,1111110,910,926
642113917,642,0,s.,s.,ALBESTI,ALBESTI,COM. ALBESTII DE MUSCEL,COM. ALBESTII DE MUSCEL,ARGES,ARGES,117026,0,25.002747,45.311883,1111100,961,901
642130666,642,0,s.,s.,ALBESTI,ALBESTI,COM. RABAGANI,COM. RABAGANI,BIHOR,BIHOR,417401,0,22.250172,46.769489,1111100,921,921
642136140,642,0,s.,s.,ALBESTI,ALBESTI,COM. ALBESTI,COM. ALBESTI,BOTOSANI,BOTOSANI,717005,0,27.072922,47.693019,0101000,953,904
642149563,642,0,s.,s.,ALBESTI,ALBESTI,COM. SMEENI,COM. SMEENI,BUZAU,BUZAU,127596,0,26.925492,44.990419,1111100,908,908
642160954,642,0,s.,s.,ALBESTI,ALBESTI,COM. ALBESTI,COM. ALBESTI,CONSTANTA,CONSTANTA,907020,0,28.425089,43.802642,1111110,960,926
642170192,642,0,s.,s.,ALBESTI,ALBESTI,COM. SIMNICU DE SUS,COM. SIMNICU DE SUS,DOLJ,DOLJ,207551,0,23.767035,44.374559,1111110,914,914
642192792,642,0,s.,s.,ALBESTI,ALBESTI,COM. ALBESTI,COM. ALBESTI,IALOMITA,IALOMITA,927010,0,27.133161,44.539329,1111100,942,926
642196076,642,0,s.,s.,ALBESTI,ALBESTI,COM. BRAESTI,COM. BRAESTI,IASI,IASI,707061,0,27.104952,47.185166,0101000,936,904
642214612,642,0,s.,s.,ALBESTI,ALBESTI,COM. ALBESTI,COM. ALBESTI,MURES,MURES,547025,0,24.850026,46.239527,1111110,949,901
642228329,642,0,s.,s.,ALBESTI,ALBESTI,COM. POBORU,COM. POBORU,OLT,OLT,237346,0,24.439807,44.685039,1111110,941,914
642254870,642,0,s.,s.,ALBESTI,ALBESTI,COM. VEDEA,COM. VEDEA,TELEORMAN,TELEORMAN,147431,0,25.119396,44.068372,1111100,910,926
642262023,642,0,s.,s.,ALBESTI,ALBESTI,COM. ALBESTI,COM. ALBESTI,VASLUI,VASLUI,737005,0,27.863405,46.499291,1111100,946,904
642263397,642,0,s.,s.,ALBESTI,ALBESTI,COM. DELESTI,COM. DELESTI,VASLUI,VASLUI,737176,0,27.552852,46.696126,1111100,946,904
642231951,642,0,s.,s.,ALBESTI-MURU,ALBESTI-MURU,COM. ALBESTI-PALEOLOGU,COM. ALBESTI-PALEOLOGU,PRAHOVA,PRAHOVA,107011,0,26.211288,44.944082,1111110,924,924
642231942,642,0,s.,s.,ALBESTI-PALEOLOGU,ALBESTI-PALEOLOGU,COM. ALBESTI-PALEOLOGU,COM. ALBESTI-PALEOLOGU,PRAHOVA,PRAHOVA,107010,0,26.229415,44.954123,1111110,924,924
642133293,642,0,s.,s.,ALBESTII BISTRITEI,ALBESTII BISTRITEI,COM. GALATII BISTRITEI,COM. GALATII BISTRITEI,BISTRITA-NASAUD,BISTRITA-NASAUD,427086,0,24.451137,46.993009,1111100,912,909
642113828,642,0,s.,s.,ALBESTII PAMANTENI,ALBESTII PAMANTENI,COM. ALBESTII DE ARGES,COM. ALBESTII DE ARGES,ARGES,ARGES,117010,0,24.664084,45.210469,1111100,927,901
642113837,642,0,s.,s.,ALBESTII UNGURENI,ALBESTII UNGURENI,COM. ALBESTII DE ARGES,COM. ALBESTII DE ARGES,ARGES,ARGES,117006,0,24.670225,45.223117,1111100,927,901
642245621,642,0,s.,s.,ALBI,ALBI,COM. SLIMNIC,COM. SLIMNIC,SIBIU,SIBIU,557241,0,24.246666,45.935936,1111110,901,901
642144195,642,0,s.,s.,ALBINA,ALBINA,COM. TICHILESTI,COM. TICHILESTI,BRAILA,BRAILA,817171,0,27.868734,45.168501,1111100,906,908
642257852,642,0,s.,s.,ALBINA,ALBINA,COM. MOSNITA NOUA,COM. MOSNITA NOUA,TIMIS,TIMIS,307286,0,21.375378,45.714799,1111100,934,934
642264419,642,0,s.,s.,ALBINA,ALBINA,COM. IVANESTI,COM. IVANESTI,VASLUI,VASLUI,737301,0,27.37184,46.657838,1111100,946,904
642232155,642,0,s.,s.,ALBINARI,ALBINARI,COM. ARICESTII ZELETIN,COM. ARICESTII ZELETIN,PRAHOVA,PRAHOVA,107031,0,26.153222,45.211335,0010000,924,924
642127926,642,0,s.,s.,ALBIS,ALBIS,COM. BUDUSLAU,COM. BUDUSLAU,BIHOR,BIHOR,417106,0,22.245281,47.390239,1111100,921,921
642164210,642,0,s.,s.,ALBIS,ALBIS,COM. CERNAT,COM. CERNAT,COVASNA,COVASNA,527071,0,26.006516,45.935723,0101000,930,907
642263636,642,0,s.,s.,ALBITA,ALBITA,COM. DRANCENI,COM. DRANCENI,VASLUI,VASLUI,737221,0,28.143373,46.79784,1001000,946,904
642113944,642,0,s.,s.,ALBOTA,ALBOTA,COM. ALBOTA,COM. ALBOTA,ARGES,ARGES,117030,0,24.848342,44.780792,1111110,923,923
642118260,642,0,s.,s.,ALBOTELE,ALBOTELE,COM. PRIBOIENI,COM. PRIBOIENI,ARGES,ARGES,117601,0,25.084145,44.892822,1111110,923,923
642211603,642,0,s.,s.,ALBULESTI,ALBULESTI,COM. DUMBRAVA,COM. DUMBRAVA,MEHEDINTI,MEHEDINTI,227176,0,23.2001,44.514579,1111100,938,914
642184941,642,0,s.,s.,ALDEA,ALDEA,COM. MARTINIS,COM. MARTINIS,HARGHITA,HARGHITA,537176,0,25.434959,46.252486,0101100,955,907
642146037,642,0,s.,s.,ALDENI,ALDENI,COM. CERNATESTI,COM. CERNATESTI,BUZAU,BUZAU,127151,0,26.756762,45.319132,1111100,908,908
642110079,642,0,s.,s.,ALDESTI,ALDESTI,COM. BARSA,COM. BARSA,ARAD,ARAD,317026,0,22.0402,46.391859,1111100,903,903
642175374,642,0,s.,s.,ALDESTI,ALDESTI,COM. BERESTI-MERIA,COM. BERESTI-MERIA,GALATI,GALATI,807036,0,27.915181,46.132356,1010100,911,904
642270248,642,0,s.,s.,ALDESTI,ALDESTI,COM. GOLESTI,COM. GOLESTI,VALCEA,VALCEA,247231,0,24.431528,45.063529,1111110,927,901
642107883,642,0,s.,s.,ALECUS,ALECUS,COM. SONA,COM. SONA,ALBA,ALBA,517756,0,23.993177,46.290043,1111100,902,901
642126706,642,0,or.,or.,ALESD,ALESD,OR. ALESD,OR. ALESD,BIHOR,BIHOR,415100,1,22.397981,47.058254,1111110,921,921
642241330,642,0,s.,s.,ALEUS,ALEUS,COM. HALMASD,COM. HALMASD,SALAJ,SALAJ,457161,0,22.630961,47.146993,1010100,947,901
642251807,642,0,or.,or.,ALEXANDRIA,ALEXANDRIA,MUN. ALEXANDRIA,MUN. ALEXANDRIA,TELEORMAN,TELEORMAN,140001,1,25.328846,43.970224,1111110,910,926
642183213,642,0,s.,s.,ALEXANDRITA,ALEXANDRITA,COM. FELICENI,COM. FELICENI,HARGHITA,HARGHITA,537096,0,25.315622,46.234502,1011000,955,907
642200166,642,0,s.,s.,ALEXANDRU CEL BUN,ALEXANDRU CEL BUN,COM. VLADENI,COM. VLADENI,IASI,IASI,707591,0,27.297408,47.458727,1010100,953,904
642195621,642,0,s.,s.,ALEXANDRU I. CUZA,ALEXANDRU I. CUZA,COM. ALEXANDRU I. CUZA,COM. ALEXANDRU I. CUZA,IASI,IASI,707005,0,26.8606,47.131794,0010100,936,904
642203050,642,0,s.,s.,ALEXANDRU I. CUZA,ALEXANDRU I. CUZA,OR. FUNDULEA,OR. FUNDULEA,CALARASI,CALARASI,915201,0,26.518472,44.418148,1111110,926,926
642145691,642,0,s.,s.,ALEXANDRU ODOBESCU,ALEXANDRU ODOBESCU,COM. BUDA,COM. BUDA,BUZAU,BUZAU,127111,0,26.91285,45.515853,0001000,908,908
642194143,642,0,s.,s.,ALEXANDRU ODOBESCU,ALEXANDRU ODOBESCU,COM. ALEXANDRU ODOBESCU,COM. ALEXANDRU ODOBESCU,CALARASI,CALARASI,917005,0,27.09017,44.267467,1111110,954,926
642262078,642,0,s.,s.,ALEXANDRU VLAHUTA,ALEXANDRU VLAHUTA,COM. ALEXANDRU VLAHUTA,COM. ALEXANDRU VLAHUTA,VASLUI,VASLUI,737010,0,27.639676,46.426143,1001000,911,904
642275956,642,0,s.,s.,ALEXANDRU VLAHUTA,ALEXANDRU VLAHUTA,COM. DUMBRAVENI,COM. DUMBRAVENI,VRANCEA,VRANCEA,627106,0,27.107083,45.542294,1111110,916,908
642182154,642,0,s.,s.,ALEXENI,ALEXENI,COM. STANESTI,COM. STANESTI,GORJ,GORJ,217456,0,23.248909,45.135982,1111110,943,914
642199691,642,0,s.,s.,ALEXENI,ALEXENI,COM. TIBANA,COM. TIBANA,IASI,IASI,707531,0,27.368603,46.97008,1010000,918,918
642200861,642,0,s.,s.,ALEXENI,ALEXENI,COM. ALEXENI,COM. ALEXENI,IALOMITA,IALOMITA,927015,0,26.710639,44.679657,1111110,942,926
642197571,642,0,s.,s.,ALEXESTI,ALEXESTI,COM. IPATELE,COM. IPATELE,IASI,IASI,707266,0,27.441597,46.877343,0101000,918,918
642148799,642,0,s.,s.,ALICENI,ALICENI,COM. POSTA CALNAU,COM. POSTA CALNAU,BUZAU,BUZAU,127486,0,26.864017,45.262985,1111110,908,908
642239161,642,0,s.,s.,ALICENI,ALICENI,COM. TARSOLT,COM. TARSOLT,SATU MARE,SATU MARE,447316,0,23.306587,47.964594,1111100,929,901
642161014,642,0,s.,s.,ALIMAN,ALIMAN,COM. ALIMAN,COM. ALIMAN,CONSTANTA,CONSTANTA,907025,0,27.857138,44.184199,1111100,913,913
642227402,642,0,s.,s.,ALIMANESTI,ALIMANESTI,COM. IZVOARELE,COM. IZVOARELE,OLT,OLT,237236,0,24.538949,44.256927,1111110,941,914
642178551,642,0,s.,s.,ALIMPESTI,ALIMPESTI,COM. ALIMPESTI,COM. ALIMPESTI,GORJ,GORJ,217015,0,23.801055,45.102701,1111110,943,914
642257709,642,0,s.,s.,ALIOS,ALIOS,COM. MASLOC,COM. MASLOC,TIMIS,TIMIS,307271,0,21.492912,46.037901,1111100,934,934
642239072,642,0,s.,s.,ALIZA,ALIZA,COM. TEREBESTI,COM. TEREBESTI,SATU MARE,SATU MARE,447321,0,22.731031,47.695423,1111100,929,901
642244018,642,0,s.,s.,ALMA,ALMA,COM. ALMA,COM. ALMA,SIBIU,SIBIU,557021,0,24.480366,46.213592,1111100,932,901
642245122,642,0,s.,s.,ALMA VII,ALMA VII,COM. MOSNA,COM. MOSNA,SIBIU,SIBIU,557161,0,24.433117,46.047927,0101000,932,901
642170575,642,0,s.,s.,ALMAJ,ALMAJ,COM. ALMAJ,COM. ALMAJ,DOLJ,DOLJ,207010,0,23.706931,44.446907,1111110,914,914
642170432,642,0,s.,s.,ALMAJEL,ALMAJEL,OR. FILIASI,OR. FILIASI,DOLJ,DOLJ,205301,0,23.594315,44.556097,1111110,914,914
642213947,642,0,s.,s.,ALMAJEL,ALMAJEL,COM. VLADAIA,COM. VLADAIA,MEHEDINTI,MEHEDINTI,227501,0,23.029977,44.383082,1111100,938,914
642162556,642,0,s.,s.,ALMALAU,ALMALAU,COM. OSTROV,COM. OSTROV,CONSTANTA,CONSTANTA,907221,0,27.342113,44.084746,1111100,913,913
642109752,642,0,s.,s.,ALMAS,ALMAS,COM. ALMAS,COM. ALMAS,ARAD,ARAD,317005,0,22.234865,46.284598,1111100,903,903
642222846,642,0,s.,s.,ALMAS,ALMAS,COM. GARCINA,COM. GARCINA,NEAMT,NEAMT,617201,0,26.344192,47.008975,1111110,922,904
642192202,642,0,s.,s.,ALMAS-SALISTE,ALMAS-SALISTE,COM. ZAM,COM. ZAM,HUNEDOARA,HUNEDOARA,337551,0,22.519639,46.059433,1010000,915,901
642192195,642,0,s.,s.,ALMASEL,ALMASEL,COM. ZAM,COM. ZAM,HUNEDOARA,HUNEDOARA,337552,0,22.433801,46.092371,1111100,915,901
642239991,642,0,s.,s.,ALMASU,ALMASU,COM. ALMASU,COM. ALMASU,SALAJ,SALAJ,457010,0,23.132898,46.945452,0101000,947,901
642102327,642,0,s.,s.,ALMASU DE MIJLOC,ALMASU DE MIJLOC,COM. ALMASU MARE,COM. ALMASU MARE,ALBA,ALBA,517031,0,23.106543,46.066934,0010000,902,901
642102318,642,0,s.,s.,ALMASU MARE,ALMASU MARE,COM. ALMASU MARE,COM. ALMASU MARE,ALBA,ALBA,517030,0,23.119791,46.109273,0010000,902,901
642127347,642,0,s.,s.,ALMASU MARE,ALMASU MARE,COM. BALC,COM. BALC,BIHOR,BIHOR,417041,0,22.532851,47.328172,1111100,921,921
